df_over_f0,k_over_gamma,C_mean,C_min,C_max,C_std,stable,mode_id,mode,phase_slip_count,cluster_count
0.03,0.4585000000000001,0.8076667969101999,0.7965331949489886,0.8173843518382337,0.0062150780808974525,True,0,stable,0,6
0.032,0.4585000000000001,0.9991248699234033,0.9980514355384791,0.999708640602354,0.000486081140377425,True,0,stable,0,1
0.034,0.4585000000000001,0.7453101286896333,0.7385509600068172,0.7559193160854147,0.0056289461627870695,True,3,cluster_split,0,7
0.036000000000000004,0.4585000000000001,0.9261734661823244,0.9157771400789357,0.9358421418890551,0.005983818545150584,True,0,stable,0,1
0.038000000000000006,0.4585000000000001,0.9982659829929831,0.9969071939260253,0.9991331584748118,0.0006581366415800171,True,0,stable,0,1
0.039999999999999994,0.4585000000000001,0.9832549834506165,0.9784602861170898,0.9869963843970282,0.0025416152110748396,True,0,stable,0,1
0.041999999999999996,0.4585000000000001,0.3966040547798704,0.37423503126977736,0.4176697348699571,0.012098482051721897,False,3,cluster_split,0,3
0.044,0.4585000000000001,0.9985143021232162,0.9977350008921233,0.9990109477261054,0.00037666144850816467,True,0,stable,0,1
0.046,0.4585000000000001,0.9921752181155669,0.9914801327377635,0.9924189295765868,0.0002654873739400666,True,4,inversion,0,1
0.048,0.4585000000000001,0.8368994986986569,0.8200003266637311,0.8494450839479378,0.008831387975477882,True,4,inversion,0,8
0.05,0.4585000000000001,0.79485477922571,0.7690167440631525,0.815516935235742,0.013939189917658648,True,3,cluster_split,0,8
0.052000000000000005,0.4585000000000001,0.6306783842986293,0.4271664639750448,0.7630543400168373,0.10103050094144658,False,3,cluster_split,0,4
0.054000000000000006,0.4585000000000001,0.5365573598855563,0.4617195350698212,0.5927398245787789,0.04058171477073862,False,4,inversion,0,1
0.05600000000000001,0.4585000000000001,0.3798701880891374,0.2530078201389118,0.5221915414018526,0.09373911027302978,False,3,cluster_split,0,2
0.05800000000000001,0.4585000000000001,0.43206008057087103,0.3395115885682184,0.5966951810736506,0.08332026412020044,False,1,decoherent,0,1
0.06000000000000001,0.4585000000000001,0.5292422902803602,0.41271088283211704,0.7116023284155338,0.1000045863727466,False,1,decoherent,0,1
0.06200000000000001,0.4585000000000001,0.2832976351558832,0.19181762234911168,0.4327849853680201,0.07125867716054368,False,1,decoherent,0,2
0.06400000000000002,0.4585000000000001,0.2091254306309504,0.07982326654612963,0.347047647455581,0.08406726278076307,False,1,decoherent,0,2
0.06599999999999999,0.4585000000000001,0.4408943953197119,0.14315534566276555,0.7716251621994625,0.20650558924024437,False,1,decoherent,0,1
0.06799999999999999,0.4585000000000001,0.4697759506647349,0.38978369106763927,0.6130139785114374,0.07130778672951245,False,1,decoherent,0,1
0.06999999999999999,0.4585000000000001,0.7809401154476633,0.7048717068720701,0.9118977421952783,0.07082985903122736,True,0,stable,0,1
0.072,0.4585000000000001,0.48762507827447,0.1287082223601052,0.7277750913113968,0.195792271683763,False,3,cluster_split,0,2
0.074,0.4585000000000001,0.5792082964910269,0.34531412751616813,0.7321076502685518,0.1252675712103707,False,3,cluster_split,0,6
0.076,0.4585000000000001,0.7472139348641929,0.4817779743720361,0.9054270954042734,0.13363712357307242,True,0,stable,0,1
0.078,0.4585000000000001,0.49803594805186047,0.31213964392324617,0.765877944022536,0.15746207971355022,False,1,decoherent,0,1
0.08,0.4585000000000001,0.8449008609185609,0.7286862099527252,0.8825746504767148,0.04542049764727065,True,4,inversion,0,1
-0.08,0.49587500000000007,0.3130558234549928,0.10609398662956514,0.43647836028452447,0.09891344410297084,False,1,decoherent,0,1
-0.078,0.49587500000000007,0.5311940262284706,0.47167946666327143,0.5530234712197335,0.023205304937353927,False,3,cluster_split,0,2
-0.076,0.49587500000000007,0.79135193717508,0.7313306281581431,0.8098949338508072,0.022833275222590918,True,3,cluster_split,0,9
-0.074,0.49587500000000007,0.7371608224994147,0.519105846651926,0.885787994617676,0.11777627030335883,True,0,stable,0,1
-0.07200000000000001,0.49587500000000007,0.5585497846451847,0.4379639097491979,0.7175904045323269,0.09919427104004416,False,3,cluster_split,0,6
-0.07,0.49587500000000007,0.3254880904674806,0.21275239871402357,0.39507003535356383,0.06749088009212532,False,4,inversion,0,1
-0.068,0.49587500000000007,0.37464291836046104,0.14482913351776644,0.5753956601143247,0.13793673089578953,False,4,inversion,0,1
-0.066,0.49587500000000007,0.21757492824821942,0.10307439975820258,0.3694099776250108,0.08094479494029115,False,1,decoherent,0,1
-0.064,0.49587500000000007,0.3409995293474042,0.2409849704982319,0.508651684252106,0.08545520327468878,False,1,decoherent,0,1
-0.062,0.49587500000000007,0.4975172004402428,0.3382687015389652,0.5819694422315835,0.07357769659994487,False,3,cluster_split,0,3
-0.06,0.49587500000000007,0.3328093336837506,0.20607499898974574,0.5048716091057383,0.0915103134903968,False,4,inversion,0,1
-0.058,0.49587500000000007,0.32203085494811695,0.13941643966179001,0.46497889519791064,0.09851115174430636,False,3,cluster_split,0,3
-0.056,0.49587500000000007,0.22318475387761916,0.039493400212073496,0.4615911928429599,0.13428972836588315,False,1,decoherent,0,2
-0.054,0.49587500000000007,0.47216863103082873,0.30053193029778835,0.6054567686244287,0.09115238107905958,False,3,cluster_split,0,2
-0.052000000000000005,0.49587500000000007,0.8063087288835725,0.7625707618652956,0.8404914293591476,0.02305816422892113,True,4,inversion,0,9
-0.05,0.49587500000000007,0.7439387596559096,0.6910709126556941,0.7883139058567281,0.029424614406698094,True,3,cluster_split,0,4
-0.048,0.49587500000000007,0.7077234858553128,0.6372403600306877,0.7541765132998638,0.03451327760857444,True,3,cluster_split,0,6
-0.046,0.49587500000000007,0.8225631579148467,0.7970406244538587,0.8457635606628989,0.014312733508144531,True,4,inversion,0,9
-0.044,0.49587500000000007,0.9904673351568636,0.9846000741799098,0.9940821706862466,0.0027897848936876313,True,0,stable,0,1
-0.042,0.49587500000000007,0.9949753095086606,0.9924575925578575,0.996690850284376,0.0012544019638647348,True,0,stable,0,1
-0.04,0.49587500000000007,0.8791721282677737,0.8751878761946268,0.8819685021196876,0.002126934135739086,True,0,stable,0,8
-0.038,0.49587500000000007,0.8738152287855924,0.8728877091845297,0.8742139086866272,0.00040063842775521724,True,0,stable,0,8
-0.036000000000000004,0.49587500000000007,0.8980729143230615,0.8943441445608251,0.8998311344702284,0.0017599524902203,True,0,stable,0,8
-0.034,0.49587500000000007,0.8137570475866577,0.7965284287521104,0.831342820891146,0.010549818345031029,True,0,stable,0,8
-0.032,0.49587500000000007,0.9997218346665752,0.9993915104085132,0.9999037883513211,0.00015034092389956146,True,0,stable,0,1
-0.03,0.49587500000000007,0.8872916121987278,0.8770748288137453,0.8947941967485407,0.005264936976106243,True,0,stable,0,7
-0.027999999999999997,0.49587500000000007,0.9980333282560403,0.9943240485898136,0.9995910257943122,0.0014988354082008065,True,0,stable,0,1
-0.026000000000000002,0.49587500000000007,0.9998183701257249,0.999555061898396,0.9999500996105443,0.00011512551105056877,True,0,stable,0,1
-0.024,0.49587500000000007,0.9999646144037684,0.9999064712911865,0.9999915574609635,2.4595485186229637e-05,True,0,stable,0,1
-0.022,0.49587500000000007,0.9916821635915979,0.964183765069053,0.9990846657281037,0.009263590262172912,True,0,stable,0,1
-0.020000000000000004,0.49587500000000007,0.9996872056061078,0.9991560954689187,0.9999317019475017,0.00022460651852779766,True,0,stable,0,1
-0.018000000000000002,0.49587500000000007,0.999613920591902,0.9987094726793431,0.9999472516826197,0.00034848413749699386,True,0,stable,0,1
-0.016,0.49587500000000007,0.9998566409358288,0.9996116258697741,0.9999689384559455,0.00010344512781280278,True,0,stable,0,1
-0.013999999999999999,0.49587500000000007,0.9999122025519738,0.9997314691827411,0.9999854678841971,7.251807001267095e-05,True,0,stable,0,1
